label,city,latitude,longitude,gnss_accuracy_mean,gnss_accuracy_delta,gnss_lost_ratio,pressure_hpa,pressure_delta,pressure_variance,altitude_delta,magnetic_field_mean,magnetic_field_delta,magnetic_variance,window_duration_s
above,Espinho,41.0064,-8.63621,64.51539,78.73837,0.0,1007.63709,0.45034,0.00287,0.96937,38.72324,8.8508,372.68908,92.93479
underground,Maia,41.20341,-8.55915,29.58951,84.7166,0.37795,1003.97512,-0.70981,0.20683,-5.60528,20.94347,-1.26147,153.79256,72.05021
street_level,Oeiras,38.72581,-9.24333,9.85051,5.15343,0.00156,1002.70266,-0.36998,0.00097,2.88534,64.56044,4.29044,0.0,25.91193
street_level,Porto,41.14279,-8.61406,11.49607,12.52004,0.00234,1000.00457,0.04232,0.01321,-5.25901,6.49626,4.74282,0.0,34.91418
street_level,Maia,41.20188,-8.55765,7.53305,0.0,0.0,994.078,0.03201,0.0,1.55912,67.08053,-0.06745,15.00571,36.52006
street_level,Oeiras,38.70505,-9.22721,12.39311,0.0,0.0,997.60333,0.07195,0.0038,1.09287,15.07235,3.46281,13.30816,24.57836
underground,Vila nova de Gaia,41.13625,-8.61429,23.79244,82.51933,0.16663,1009.28502,-0.45906,0.05403,-2.69833,53.91209,-73.10627,402.36412,3.0
above,Espinho,41.00943,-8.64138,33.98005,82.36149,0.02843,1002.5759,0.91581,0.44913,9.92332,10.94179,-16.17626,85.38563,60.28752
underground,Porto,41.14623,-8.6028,49.19119,15.71743,0.18768,1005.55098,-0.54819,0.32924,-4.26733,26.96274,17.08407,341.64454,131.85742
underground,Porto,41.14047,-8.61659,23.961,87.08392,0.52507,1001.17222,-0.59708,0.14371,-4.43073,24.24933,16.70899,0.0,142.58484
underground,Vila nova de Gaia,41.12788,-8.61151,28.15376,70.61428,0.06987,1008.00131,-0.31887,0.06557,-4.5623,47.11035,-18.31886,383.67753,75.71683
street_level,Arouca,40.92988,-8.24739,5.39234,13.7681,0.00323,1009.51599,0.26216,0.00608,1.47865,33.05761,-6.40922,6.49236,37.64081
underground,Matosinhos,41.17165,-8.67783,49.02631,12.28547,0.15293,1000.55605,-0.67386,0.27537,-7.3937,28.94524,-6.02688,219.64888,26.53025
street_level,Vila nova de Gaia,41.12645,-8.60934,10.80873,7.83449,0.00253,1012.05362,-0.22264,0.0067,-2.60292,34.67458,5.75223,0.0,3.0
above,Arouca,40.9307,-8.24787,78.51879,92.86471,0.0032,1006.1165,0.58599,0.02002,-1.26119,54.27512,11.74719,312.80848,117.90504
street_level,Vila nova de Gaia,41.13356,-8.61082,7.29716,16.47245,0.03129,1007.84644,0.68041,0.02515,5.80134,31.34223,-1.26437,0.0,61.85477
street_level,Maia,41.20309,-8.55827,10.80452,13.26882,0.0,1002.07585,0.91477,0.01164,1.72451,33.00465,1.30595,13.86892,82.75031
underground,Matosinhos,41.17263,-8.68093,44.67909,59.21851,0.06509,1006.40526,-0.4357,0.0,-2.59286,43.28103,-77.30739,377.0192,12.86448
underground,Maia,41.20394,-8.55855,39.83501,73.28904,0.30074,1001.73812,-0.63019,0.10446,-3.95698,35.44769,7.49936,115.43626,72.96113
street_level,Arouca,40.93132,-8.24672,14.36036,1.87255,0.0,1007.23196,-0.14561,0.00852,2.66366,32.9101,-7.81619,28.91275,24.9024
underground,Arouca,40.93114,-8.24733,36.73922,7.72525,0.52705,1001.19717,-0.47276,0.102,-4.85911,45.57568,25.45292,0.0,106.91766
above,Espinho,41.00727,-8.6429,61.19799,81.85869,0.00347,1006.51884,0.67916,0.02228,1.85966,46.19276,7.23521,259.48417,85.00387
street_level,Vila nova de Gaia,41.12602,-8.61144,19.15691,6.05432,0.00585,1006.11417,-0.0945,0.01368,-5.20593,33.66298,-0.40596,0.0,14.65325
street_level,Maia,41.20298,-8.55801,11.27998,6.40538,0.0,1000.67429,0.10779,0.00969,-5.79667,22.07253,0.38895,24.39551,3.0
street_level,Espinho,41.00374,-8.63839,11.45928,11.22094,0.00946,996.6197,-0.28902,0.01936,1.63677,23.62184,2.74729,21.6966,3.0
street_level,Matosinhos,41.17242,-8.6799,12.68705,2.1509,0.00698,998.93683,-0.06844,0.0,-2.87385,56.57062,0.06552,3.10466,26.46367
underground,Arouca,40.93028,-8.24365,26.21326,62.93295,0.15888,1006.90662,-0.37424,0.0,-3.64736,38.58294,-83.88813,233.6301,38.05791
street_level,Porto,41.14281,-8.60228,10.16063,7.32856,0.00264,1003.21022,-0.03629,0.00027,1.06004,27.65726,-5.5851,0.0,3.0
street_level,Oeiras,38.71568,-9.2344,12.06242,2.47521,0.0,1005.1924,0.03372,0.0,5.07814,42.62487,-4.31915,8.68231,51.79313
street_level,Espinho,41.00723,-8.64409,6.88387,0.0,0.02416,996.10381,-0.2598,0.00304,1.49381,47.74064,1.94932,22.97202,32.37053
above,Espinho,41.00381,-8.639,24.6969,83.92658,0.00592,1004.63966,0.96225,0.26423,12.88227,41.89806,0.05417,178.88198,38.95098
underground,Espinho,41.0058,-8.63988,38.26012,95.27485,0.0,1003.98877,-0.477,0.01574,-3.34615,28.64182,-46.42725,216.46872,82.73314
above,Oeiras,38.72475,-9.23441,63.85501,102.33792,0.02454,1006.96394,0.91646,0.0,6.13731,42.63577,10.6829,243.71226,43.26808
street_level,Oeiras,38.72652,-9.23977,11.3832,10.73279,0.00142,1005.18313,0.60526,0.0,6.40273,34.27635,-2.86913,10.43663,52.29204
underground,Espinho,41.00612,-8.64352,59.98057,60.53572,0.5206,1001.42792,-0.55818,0.19949,-5.01678,29.36606,-63.5036,342.78698,49.64724
street_level,Oeiras,38.72756,-9.23761,7.84599,0.0,0.018,999.65409,-0.06746,0.0,1.24204,16.47646,7.53573,5.40876,3.0
street_level,Oeiras,38.70192,-9.23039,13.10385,0.0,0.01663,999.63844,-0.02816,0.00898,2.86886,21.17884,-4.22737,19.97392,31.24829
underground,Porto,41.17473,-8.60636,54.83806,49.51844,0.11995,1002.69085,-0.29417,0.08616,-5.46507,26.94251,-20.83991,34.79413,117.1371
underground,Porto,41.1646,-8.63469,29.6641,58.72932,0.18377,1005.32094,-0.35068,0.16043,-4.74299,29.20435,-39.55201,405.35935,19.62054
street_level,Oeiras,38.69206,-9.31224,10.75434,0.0,0.0,995.2008,-0.11535,0.02526,0.51821,48.91751,-3.17556,0.0,3.0
street_level,Oeiras,38.71363,-9.31038,14.03017,3.28187,0.0,1007.18043,0.13774,0.00876,-2.68078,37.01056,-4.25103,2.02019,37.69445
underground,Matosinhos,41.17649,-8.68524,22.76323,117.69537,0.40028,1003.31426,-0.59466,0.14627,-4.51455,28.36265,-0.60792,165.98224,152.6634
street_level,Maia,41.20288,-8.55938,15.77313,0.0,0.0,1003.87997,-0.4416,0.0125,-0.72783,19.1567,8.58285,18.39451,11.37752
street_level,Vila nova de Gaia,41.13431,-8.61049,11.35165,8.48256,0.0,1004.50592,1.00081,0.00563,8.02799,33.7909,4.13008,4.7884,82.12273
street_level,Espinho,41.006,-8.64406,9.38751,0.0,0.0,1000.83206,-0.11576,0.0,2.48731,45.03628,1.42346,15.94321,31.60526
underground,Matosinhos,41.17144,-8.6789,39.65126,80.33351,0.29504,1004.34205,-0.69911,0.14164,-5.40963,17.60555,-5.11601,147.52139,130.46989
street_level,Oeiras,38.7114,-9.30102,12.87853,6.35061,0.0,1002.02288,0.64219,0.0,1.45065,21.55476,3.9185,22.30876,98.47748
street_level,Oeiras,38.72448,-9.23868,17.40871,5.22878,0.00664,1009.34026,-0.53907,0.0,-0.07497,48.41085,-0.06658,0.0,37.17461
underground,Oeiras,38.68544,-9.31643,27.92264,13.16646,0.24231,1008.73579,-0.32071,0.02773,-4.14913,43.42966,-31.01185,271.98847,3.0
street_level,Matosinhos,41.17283,-8.68026,16.0683,2.15238,0.0,1003.9741,-0.07613,0.0014,0.33648,42.00108,0.16631,0.0,3.0
street_level,Porto,41.1627,-8.58972,14.17974,7.94673,0.01577,1006.53081,-0.15318,0.01868,3.05822,18.508,-0.96944,0.0,3.0
underground,Porto,41.15485,-8.67993,55.12038,21.26921,0.28205,1002.37538,-0.49722,0.16761,-3.39403,30.7872,28.83012,82.27233,108.2507
street_level,Matosinhos,41.17362,-8.68065,9.70186,0.0,0.0054,994.44611,-0.04259,0.0,1.03829,28.81328,5.36719,0.0,3.0
street_level,Arouca,40.9308,-8.24741,14.43956,9.74984,0.0,1004.35729,0.29199,0.0,0.11244,32.3072,-5.29462,17.24643,17.63488
underground,Vila nova de Gaia,41.12587,-8.60803,24.26146,20.18768,0.12307,1007.68427,-0.43348,0.02421,-3.80425,35.67984,-13.00531,321.5369,34.18388
underground,Matosinhos,41.1764,-8.68114,43.49101,39.66901,0.21094,1005.8682,-0.49729,0.0,-3.89077,49.86001,-55.36345,452.77812,3.0
street_level,Oeiras,38.6832,-9.31494,9.83832,0.0,0.0,997.22154,0.28365,0.0,2.93939,72.63655,-2.35811,0.0,28.81482
street_level,Maia,41.20272,-8.55798,15.66902,10.54433,0.00011,1003.55695,-0.06319,0.0,2.38372,25.8424,-2.42662,0.0,3.0
underground,Maia,41.20228,-8.55772,36.43582,85.39174,0.0,1005.54873,-0.35319,0.04233,-2.99829,36.12931,-44.45853,431.43344,3.0
street_level,Porto,41.15533,-8.64359,6.9562,21.79996,0.01787,998.56603,0.51896,0.03339,3.10203,36.80415,4.56288,11.74609,80.1595
above,Oeiras,38.70389,-9.22918,48.3801,89.82986,0.0,1003.32756,0.96659,0.30304,6.86751,30.54585,-3.19655,29.06248,73.91819
street_level,Porto,41.15925,-8.59777,10.69215,0.0,0.0,1018.67642,-0.1998,0.0,-3.37869,42.64373,-5.4018,17.20338,3.0
street_level,Espinho,41.00707,-8.6379,15.39458,0.83494,0.0,1009.05546,0.09946,0.0,-2.07375,20.40241,-1.20083,26.90929,29.7671
underground,Maia,41.20314,-8.55915,38.36785,76.17228,0.0,1005.59743,-0.45218,0.01735,-3.29129,45.77891,-92.24598,407.07715,35.25648
street_level,Oeiras,38.7019,-9.30458,13.57323,0.0,0.0,1003.92024,0.18705,0.0,0.43357,34.9533,0.56437,15.13836,21.10967
street_level,Matosinhos,41.17659,-8.68097,14.83614,4.79299,0.0,1007.87658,-0.37931,0.00365,3.45423,32.55338,-2.26102,14.484,3.0
street_level,Vila nova de Gaia,41.1273,-8.61549,13.75801,0.0,0.0,1007.84859,0.05704,0.0,-1.05272,34.66075,-3.94956,19.50353,3.0
above,Matosinhos,41.17121,-8.68739,59.46156,87.38085,0.02251,1007.12818,0.33171,0.06611,9.67105,43.26393,14.14453,272.17323,144.79079
street_level,Maia,41.20225,-8.55959,13.169,0.0,0.02863,1003.15013,0.47895,0.0,-1.44781,50.08135,-5.09417,1.94325,3.0
underground,Oeiras,38.71222,-9.23419,53.23793,2.89878,0.04139,1002.68018,-0.4996,0.13268,-4.86022,28.13525,25.23606,81.7773,89.74424
street_level,Matosinhos,41.17555,-8.68988,4.21521,6.25078,0.00044,1005.21315,0.85255,0.0,4.99217,34.39095,0.60351,1.34159,43.07331
underground,Arouca,40.92922,-8.24801,16.02899,115.91652,0.57568,1002.48019,-0.50295,0.16265,-5.10758,16.835,-7.21505,122.82278,56.3524
street_level,Matosinhos,41.17358,-8.68915,7.89031,0.0,0.0067,1003.34004,-0.35519,0.00732,2.18688,52.91396,-0.52015,7.03167,12.86183
above,Porto,41.1617,-8.59588,53.78896,82.27557,0.0,1004.57147,1.4614,0.25833,10.27743,28.80608,-15.28081,99.03469,20.32744
street_level,Maia,41.20176,-8.55774,6.19459,3.21351,0.02807,1005.90475,0.83564,0.00683,7.42381,27.16943,1.05427,9.28216,91.47287
underground,Matosinhos,41.17666,-8.69006,35.08252,4.55135,0.24497,1003.44803,-0.57326,0.08443,-3.42392,42.0197,9.70791,0.0,192.90622
underground,Arouca,40.92938,-8.24857,44.73364,35.48769,0.24092,1005.27005,-0.64304,0.1601,-4.85721,25.30121,-3.96455,238.93158,85.1205
underground,Vila nova de Gaia,41.12809,-8.60705,15.84182,111.99015,0.64731,1007.36983,-0.7238,0.26014,-5.10398,12.35531,-14.36747,0.0,121.27833
street_level,Porto,41.14983,-8.63666,10.40197,0.20268,0.0,999.06077,0.17367,0.00068,-1.56337,49.60291,-0.13706,0.0,12.59978
street_level,Matosinhos,41.1747,-8.68429,13.63846,1.88663,0.00326,1013.73814,0.09644,0.01716,-0.96465,29.88574,-3.33999,0.0,16.02407
street_level,Oeiras,38.71399,-9.24375,11.41682,4.24413,0.0,1000.35236,0.07229,0.00241,1.43884,32.4694,-2.05731,0.0,19.28749
street_level,Maia,41.2023,-8.55946,11.32438,0.0,0.00201,1010.47422,0.28967,0.01353,-0.16829,47.51764,-4.7011,0.0,3.0
street_level,Matosinhos,41.17652,-8.69061,12.18347,5.69294,0.01473,1010.90712,0.44405,0.00058,7.46113,50.39436,-3.21776,0.0,3.0
above,Arouca,40.93211,-8.24441,43.14772,86.19898,0.0,1002.80591,1.19743,0.18646,15.28171,28.76402,-2.04892,99.21575,3.0
street_level,Porto,41.15023,-8.59116,5.87582,5.59457,0.0,1003.46751,0.65791,0.02374,6.43616,27.48094,-3.59984,0.0,80.50823
street_level,Porto,41.15767,-8.61437,15.44581,10.01938,0.00468,1000.87152,0.05415,0.0,-2.60027,40.84054,0.03925,0.0,3.0
underground,Vila nova de Gaia,41.12606,-8.60779,22.88473,96.34017,0.10844,1002.99485,-0.63185,0.20254,-5.53681,10.68858,-5.61766,20.39126,128.33069
underground,Vila nova de Gaia,41.12513,-8.61781,34.87547,73.74574,0.10364,1006.28363,-0.40741,0.05697,-3.09341,47.64982,-46.86011,203.88476,40.44892
street_level,Vila nova de Gaia,41.12835,-8.60943,3.91949,0.0,0.00193,1002.94588,-0.01348,0.0,-0.51107,53.15003,6.30702,0.0,3.0
above,Oeiras,38.71132,-9.31141,43.17402,75.97024,0.02759,1005.76267,1.23748,0.2845,11.44929,26.56648,-11.51859,39.44738,49.11039
street_level,Espinho,41.00494,-8.64154,10.01239,3.51871,0.02145,1008.29843,0.60194,0.0,-2.45537,34.27416,-3.71929,6.54689,3.0
street_level,Maia,41.20308,-8.55794,8.37382,0.0,0.03103,1000.02188,-0.36025,0.0,-4.376,13.18606,8.25827,0.42912,48.10865
underground,Oeiras,38.7119,-9.30128,31.15301,31.93231,0.07346,1002.50037,-0.45909,0.24493,-4.3876,36.17344,0.35403,147.54132,51.62543
street_level,Arouca,40.9291,-8.24726,9.72964,0.0,0.0,1004.0961,0.61122,0.0,6.05081,41.68439,-1.22509,28.66784,69.74302
underground,Maia,41.20386,-8.55892,35.91695,62.7457,0.52766,1002.79623,-0.54163,0.16299,-6.52552,19.73062,10.05397,0.0,113.27119
street_level,Porto,41.14842,-8.60807,6.46293,0.70493,0.02046,1001.13504,0.62915,0.00801,5.2771,11.32847,1.99364,23.05832,79.93293
underground,Espinho,41.00882,-8.63985,31.71431,90.94337,0.26166,1003.67201,-0.47045,0.3439,-4.78369,33.21787,-11.23452,214.83476,84.37285
underground,Vila nova de Gaia,41.12742,-8.60811,34.33408,124.00295,0.52568,1003.41953,-0.61443,0.14322,-4.31514,23.23423,-39.57429,117.18006,123.68724
underground,Oeiras,38.6855,-9.3204,50.91455,29.5989,0.17822,1005.19258,-0.61687,0.17164,-5.08133,49.12423,-13.28254,246.22184,45.95209
street_level,Arouca,40.92938,-8.24719,15.1669,1.88307,0.00436,1003.79955,-0.86083,0.02042,-0.93348,34.45149,-5.54339,0.0,10.47748
street_level,Porto,41.15909,-8.6355,12.88748,14.2827,0.018,1008.90986,0.33467,0.01603,-3.21723,35.06876,-2.6999,12.05156,3.0
above,Espinho,41.00583,-8.63905,53.73076,82.67309,0.0,1002.82565,1.19344,0.0722,10.84168,24.12436,-7.33442,67.97849,45.28497
street_level,Vila nova de Gaia,41.12414,-8.61228,13.42723,4.72302,0.01253,1010.20092,-0.0263,0.0,-2.52166,25.9703,-1.58904,0.87678,3.0
street_level,Espinho,41.00592,-8.63983,13.31584,0.0,0.04517,1005.70911,0.03883,0.01014,-2.29433,21.33802,-4.48743,14.53395,3.0
underground,Espinho,41.01057,-8.64326,19.69756,143.61072,0.26494,1003.19107,-0.59824,0.21681,-4.47894,36.56428,4.48699,100.08609,31.16447
street_level,Maia,41.20236,-8.55763,14.44567,8.41947,0.00203,1003.89881,-0.14754,0.00973,3.33054,36.36351,-0.87198,0.0,3.73566
street_level,Oeiras,38.67803,-9.32181,16.20293,7.8306,0.0,1010.61474,0.37227,0.00326,0.06867,40.77909,-6.82807,0.02824,3.0
street_level,Porto,41.15838,-8.67901,7.62709,6.78343,0.02406,999.89065,0.99239,0.0,5.6284,37.86029,-0.50561,0.0,53.56805
underground,Arouca,40.92918,-8.24786,32.78725,77.56337,0.04881,1008.52385,-0.4257,0.00464,-3.00081,37.9677,-53.52658,154.16123,99.17345
street_level,Vila nova de Gaia,41.13325,-8.60948,15.19933,7.59028,0.0,1002.27231,0.44383,0.0,-0.85614,42.58096,-0.28745,19.88604,10.0932
street_level,Porto,41.17713,-8.65414,11.1592,0.0,0.00803,1000.51938,-0.15912,0.00122,-2.43724,29.44873,3.96718,5.61305,13.14284
above,Porto,41.15694,-8.63179,69.11252,97.33213,0.00326,1004.39013,0.40151,0.08562,9.75388,52.30947,2.55698,197.32251,89.48632
street_level,Arouca,40.93167,-8.24713,9.38996,16.56386,0.01794,1004.86742,0.13778,0.01211,2.09435,36.49048,0.44613,0.0,70.49307
above,Matosinhos,41.17586,-8.68889,58.60897,81.44502,0.03889,1004.89039,0.21202,0.01815,8.07046,51.55991,28.46898,174.61153,89.17258
street_level,Matosinhos,41.17516,-8.6868,5.45544,10.36966,0.0,1007.0933,0.89245,0.0,3.56174,13.00621,3.2883,34.40298,102.94085
street_level,Porto,41.16038,-8.64837,12.46691,0.0,0.0,995.84356,-0.13264,0.00639,-4.80035,22.80333,0.66948,6.75697,4.55766
street_level,Arouca,40.93014,-8.24447,8.16126,12.94401,0.03033,996.93129,-0.55539,0.00387,-1.17551,29.62907,6.71235,0.0,34.18897
street_level,Porto,41.18193,-8.5958,11.99891,5.81639,0.00167,1002.4803,0.12611,0.0,-4.84112,38.79371,4.88455,0.0,3.0
street_level,Oeiras,38.70047,-9.30503,14.73317,0.14648,0.01769,1005.15603,-0.23026,0.0,-1.42095,39.85729,-8.14562,0.0,18.92602
street_level,Matosinhos,41.17366,-8.6839,8.39017,5.47029,0.00846,1000.28889,-0.1784,0.0,-1.8614,15.71617,4.85586,13.21881,12.40162
underground,Oeiras,38.69756,-9.30074,43.25397,57.52422,0.34064,999.02594,-0.64423,0.301,-4.25668,35.14554,-5.29176,235.97943,54.18839
underground,Matosinhos,41.17528,-8.68969,27.44627,96.23835,0.36055,1005.03195,-0.50403,0.14985,-4.72106,35.16357,25.28901,16.73479,91.26973
underground,Matosinhos,41.17285,-8.68047,37.75424,26.3749,0.0,1005.91359,-0.39823,0.04877,-3.57783,40.92358,-42.45093,314.35504,16.54725
street_level,Vila nova de Gaia,41.13243,-8.60691,7.03113,9.48087,0.0,995.83854,-0.04756,0.00857,0.86655,28.95675,2.51138,4.64168,3.0
street_level,Arouca,40.93221,-8.24396,4.08582,5.1875,0.0,1002.34992,0.02529,0.0,-2.67167,57.8,-0.76831,15.14883,3.0
underground,Maia,41.20206,-8.55789,35.11908,93.64526,0.15047,1007.54473,-0.45104,0.0,-3.76876,37.81489,-37.44183,19.20136,3.0
street_level,Oeiras,38.6859,-9.32155,21.44975,0.0,0.0,1003.79229,0.30201,0.0,2.28512,42.67355,-2.38377,16.354,40.07369
above,Matosinhos,41.16774,-8.68924,71.46561,90.2658,0.00226,1005.97744,1.06674,0.23623,5.84386,47.2524,15.02964,329.77332,124.21643
street_level,Porto,41.15163,-8.67564,15.81379,0.0,0.0,1005.86603,-0.01829,0.00365,1.07837,41.18458,-3.78173,0.0,51.67135
street_level,Espinho,41.01135,-8.6397,14.22494,1.96716,0.0313,1004.43401,0.14738,0.0,-1.27154,48.03479,-7.11727,0.0,10.11935
street_level,Arouca,40.93102,-8.247,8.7185,3.64882,0.0,1001.66194,1.23814,0.00935,8.89201,32.65855,-6.40433,0.0,71.05216
above,Maia,41.20208,-8.5577,49.99894,80.86296,0.02569,1003.6462,0.97148,0.21285,9.48679,40.48016,-3.30444,108.50209,58.20723
underground,Espinho,41.00763,-8.64424,21.39183,77.4754,0.12571,1007.22869,-0.40133,0.0,-3.60129,42.90874,-19.07758,440.47453,3.0
street_level,Porto,41.16694,-8.5886,14.34641,0.0,0.02081,998.06518,0.06968,0.0,-1.3444,5.0,3.17712,4.34851,3.0
street_level,Oeiras,38.68132,-9.31874,11.06223,0.0,0.0,1007.8733,-0.29005,0.0,0.67524,57.45943,-0.68001,0.0,3.0
street_level,Oeiras,38.69292,-9.31475,16.13558,0.0,0.0,1004.58154,-0.19273,0.0,-1.66582,39.48204,-3.38396,11.30551,18.89825
underground,Vila nova de Gaia,41.11701,-8.60625,39.19644,121.0851,0.3524,1005.20518,-0.68897,0.27762,-5.80768,34.83443,30.72605,179.38789,192.43719
underground,Espinho,41.00962,-8.64341,33.40051,95.70685,0.40685,1004.11633,-0.62756,0.25894,-3.72399,25.6214,-21.84683,36.72416,103.88644
underground,Vila nova de Gaia,41.1283,-8.61093,23.38197,92.55207,0.05549,1007.08107,-0.4252,0.0,-4.06947,26.02049,-59.03149,263.32671,42.5505
street_level,Matosinhos,41.17349,-8.68069,4.16029,0.0,0.01262,1001.15288,-0.21469,0.0,-0.0552,60.39715,1.13853,0.0,11.7904
street_level,Matosinhos,41.17704,-8.68124,11.53585,0.0,0.0,1005.27758,-0.21503,0.0,-4.61884,22.91596,6.10795,16.85157,7.46736
street_level,Vila nova de Gaia,41.12944,-8.60878,5.15914,2.81526,0.0,1000.97465,0.04989,0.01537,0.07643,53.09922,3.25043,9.74916,21.68535
street_level,Matosinhos,41.17375,-8.68861,12.33677,2.46825,0.00444,1003.47787,0.2715,0.0,-2.62216,49.20231,-0.73744,0.0,45.51977
street_level,Porto,41.17294,-8.64697,6.85863,3.36013,0.0,991.04729,-0.18932,0.0,-2.75167,5.0,1.49915,0.0,3.0
underground,Porto,41.17236,-8.5995,33.66762,93.09487,0.0,1003.60504,-0.54068,0.09618,-4.30768,21.65409,-1.5761,86.19093,58.77098
above,Maia,41.2031,-8.55809,52.5597,84.18811,0.0,1002.42024,1.07226,0.16966,13.24401,28.08907,-4.36778,25.66294,23.7335
street_level,Oeiras,38.71184,-9.29728,11.66496,4.19999,0.03251,1009.01013,0.0203,0.00028,0.12324,21.01475,-0.75229,2.0382,29.67227
street_level,Espinho,41.00421,-8.64397,10.5685,4.91158,0.0,1004.80581,0.38541,0.00192,1.15825,48.88827,-0.932,0.0,3.0
street_level,Vila nova de Gaia,41.13578,-8.61181,8.98443,2.72832,0.02175,996.71556,-0.18339,0.00971,-0.98933,50.27769,3.73364,0.0,51.88143
street_level,Porto,41.15815,-8.6017,14.65457,6.40832,0.02114,1001.06779,0.02145,0.0,0.841,42.85375,-0.06791,0.0,3.0
street_level,Porto,41.15365,-8.63326,5.01801,17.1229,0.00241,1003.9404,1.02236,0.0,4.56603,33.8296,-3.22447,6.0981,44.61854
above,Matosinhos,41.1747,-8.68368,79.9812,88.51348,0.0,1005.13519,0.73201,0.0,5.8875,41.32698,5.07421,367.97034,144.62775
street_level,Arouca,40.93189,-8.24721,11.49581,4.68612,0.0,1005.13657,0.24036,0.0,2.33698,31.81029,-6.64507,14.86775,3.0
street_level,Arouca,40.92987,-8.24558,17.00079,0.34095,0.01792,1009.5583,0.48566,0.0,1.31465,24.64169,-0.57643,0.0,3.0
street_level,Porto,41.14437,-8.60752,15.36322,0.0,0.0,1011.16307,-0.25072,0.0,-2.93926,29.06135,-2.25529,12.52033,3.0
street_level,Espinho,41.00531,-8.6431,9.45362,10.47097,0.0,998.92084,0.6758,0.01942,6.55759,25.45278,4.15489,0.0,14.30181
street_level,Matosinhos,41.17412,-8.68222,4.18996,12.42123,0.0,1010.06398,0.17451,0.0,6.19126,52.80258,1.76302,10.24487,62.39984
underground,Oeiras,38.70092,-9.30478,44.61915,10.46886,0.17129,1002.26768,-0.58854,0.1311,-5.65638,23.90101,-36.93778,274.24085,154.03246
underground,Maia,41.20282,-8.55767,44.77936,8.26679,0.37767,1004.60413,-0.54075,0.13781,-4.6491,29.4812,-10.76427,193.25823,78.44958
street_level,Vila nova de Gaia,41.13582,-8.61575,17.99422,0.0,0.00147,1010.01115,-0.13139,0.02193,-1.1368,37.91361,3.20795,0.0,9.92385
street_level,Porto,41.14759,-8.63398,4.27138,10.6851,0.02011,1002.6848,0.62024,0.0,3.28998,38.84849,3.72066,0.0,122.862
street_level,Porto,41.15818,-8.60147,11.4014,5.77791,0.0,996.07796,0.19874,0.00683,1.37464,30.94256,10.76346,21.52946,3.0
underground,Arouca,40.93053,-8.2486,57.78051,35.81839,0.38578,1003.46137,-0.58341,0.23359,-4.27326,35.26039,2.65048,98.8213,67.99463
above,Oeiras,38.70785,-9.22289,57.03062,87.47084,0.01837,1008.27507,1.05796,0.0,8.1063,40.80265,24.7555,278.14985,65.75764
above,Oeiras,38.71134,-9.30112,53.02447,74.43592,0.02547,1006.44996,1.03198,0.09341,8.91257,32.8601,11.67128,270.78554,141.85107
underground,Vila nova de Gaia,41.11964,-8.60712,22.67737,88.6279,0.65865,1003.29837,-0.61797,0.19159,-5.70777,21.80221,3.73939,84.83633,58.36079
underground,Maia,41.20407,-8.55867,33.80585,26.60818,0.0,1010.30892,-0.25918,0.10605,-3.61745,48.27921,-53.06549,29.49153,3.0
above,Oeiras,38.70963,-9.22334,62.55385,93.77934,0.0,1005.76345,0.98385,0.0534,5.36561,53.47361,1.42253,195.27316,43.39986
street_level,Porto,41.14907,-8.58626,20.09998,0.0,0.01188,1005.24094,-0.09413,0.00418,2.0822,39.04193,-7.56358,0.0,3.0
underground,Oeiras,38.70076,-9.22764,52.99889,38.96192,0.22408,1000.38191,-0.52563,0.14159,-4.72307,18.65897,13.18845,174.63671,111.72782
